Ship_ID,Hull_Integrity,Reactor_Power,Propulsion_Type,Ship_Class
7313910201,Critical,80.0,,Hauler
7313905805,Pristine,120.0,Graviton Beam,Shuttle
7313904689,Operational,,Solar Sail,Corvette
7313899857,Operational,,,Explorer
7313896124,Operational,40.0,Solar Sail,Corvette
7313891840,Operational,60.0,Ion Drive,Corvette
7313886036,Operational,80.0,Graviton Beam,Explorer
7313885079,Operational,,Ion Drive,Explorer
7313884909,Critical,80.0,Ion Drive,Fighter
7313883273,Operational,80.0,Ion Drive,Speedster
7313882606,Operational,40.0,Ion Drive,Shuttle
7313869428,Critical,40.0,Solar Sail,Shuttle
7313865101,Critical,80.0,Ion Drive,Explorer
7313864636,Critical,60.0,Solar Sail,Troop Transport
7313864004,Operational,40.0,Ion Drive,Corvette
7313863603,Operational,80.0,Hyperdrive,Freighter
7313863278,Pristine,40.0,Graviton Beam,Corvette
7313863050,Operational,60.0,Ion Drive,Explorer
7313861002,Critical,60.0,Solar Sail,Corvette
7313860504,Critical,60.0,Ion Drive,Explorer
7313860480,Operational,40.0,,Shuttle
7313858261,Operational,60.0,Plasma Thruster,Corvette
7313854825,Critical,40.0,,Shuttle
7313853938,Pristine,60.0,Graviton Beam,Explorer
7313850904,Operational,80.0,Solar Sail,Explorer
7313843869,Pristine,60.0,Graviton Beam,Corvette
7313843343,Operational,,Nuclear Pulse,Freighter
7313843225,Critical,60.0,Ion Drive,Explorer
7313834014,Operational,60.0,Ion Drive,Shuttle
7313825814,Critical,40.0,Ion Drive,Shuttle
7313818059,Critical,40.0,Ion Drive,Shuttle
7313817736,Critical,40.0,Ion Drive,Shuttle
7313817441,Operational,60.0,Ion Drive,Explorer
7313816539,Operational,60.0,Ion Drive,Shuttle
7313814922,Pristine,40.0,Ion Drive,Shuttle
7313814345,Critical,240.0,Nuclear Pulse,Hauler
7313806790,Critical,40.0,Ion Drive,Fighter
7313806672,Operational,180.0,Ion Drive,Corvette
7313806561,Operational,60.0,Ion Drive,Explorer
7313805568,Operational,40.0,,Shuttle
7313799403,Pristine,40.0,Ion Drive,Shuttle
7313799271,Pristine,120.0,Ion Drive,Shuttle
7313793007,Operational,,Ion Drive,Freighter
7313786685,Operational,40.0,Ion Drive,Shuttle
7313777517,Critical,40.0,Ion Drive,Shuttle
7313774873,Critical,60.0,Ion Drive,Corvette
7313774641,Critical,180.0,Ion Drive,Hauler
7313767368,Operational,40.0,Ion Drive,Shuttle
7313766693,Operational,80.0,Ion Drive,Explorer
7313766562,Critical,80.0,Ion Drive,Corvette
7313766446,Critical,40.0,,Corvette
7313766318,Critical,120.0,,Corvette
7313762544,Pristine,40.0,Ion Drive,Shuttle
7313760921,Critical,40.0,Ion Drive,Shuttle
7313757703,Critical,40.0,Plasma Thruster,Corvette
7313757595,Critical,60.0,Ion Drive,Explorer
7313757490,Critical,40.0,Ion Drive,Shuttle
7313757371,Critical,80.0,Ion Drive,Explorer
7313757163,Operational,120.0,Ion Drive,Speedster
7313756951,Critical,40.0,Hyperdrive,Fighter
7313714299,Critical,40.0,Nuclear Pulse,Shuttle
7313694060,Critical,60.0,Plasma Thruster,Corvette
7313694025,Critical,80.0,Ion Drive,Explorer
7313693871,Critical,40.0,Plasma Thruster,Shuttle
7313686163,Critical,40.0,Plasma Thruster,Shuttle
7313676332,Operational,60.0,Solar Sail,Shuttle
7313673948,Critical,40.0,Plasma Thruster,Explorer
7313672850,Operational,40.0,Ion Drive,Corvette
7313668686,Critical,80.0,Hyperdrive,Fighter
7313663540,Critical,,Solar Sail,Explorer
7313657546,Operational,60.0,Ion Drive,Corvette
7313648941,Critical,40.0,Ion Drive,Shuttle
7313647791,Critical,80.0,Ion Drive,Explorer
7313644960,Operational,60.0,Ion Drive,Corvette
7313642090,Critical,60.0,Ion Drive,Shuttle
7313636630,Operational,40.0,Solar Sail,Shuttle
7313634740,Operational,80.0,Nuclear Pulse,Hauler
7313632887,Operational,100.0,Nuclear Pulse,Hauler
7313623923,Critical,40.0,Nuclear Pulse,Shuttle
7313611110,Operational,40.0,,Shuttle
7313605128,Pristine,60.0,,Corvette
7313602903,Operational,40.0,,Explorer
7313598536,Operational,60.0,,Corvette
7313598375,Operational,40.0,Ion Drive,Corvette
7313598144,Critical,40.0,Ion Drive,Shuttle
7313596618,Critical,40.0,,Corvette
7313596180,Pristine,,,Explorer
7313594253,Operational,,Ion Drive,Corvette
7313593879,Pristine,,,Corvette
7313591666,Operational,40.0,,Shuttle
7313589391,Pristine,80.0,,Explorer
7313587146,Pristine,80.0,,Explorer
7313584991,Pristine,,,Corvette
7313584658,Operational,40.0,Hyperdrive,Shuttle
7313583935,Pristine,120.0,,Corvette
7313582849,Operational,40.0,,Explorer
7313580571,Operational,40.0,,Corvette
7313579551,Critical,40.0,Ion Drive,Corvette
7313578314,Operational,,,Corvette
7313576149,Operational,60.0,,Explorer
7313574779,Critical,40.0,Plasma Thruster,Explorer
7313573716,Pristine,60.0,,Corvette
7313572948,Critical,40.0,Solar Sail,Corvette
7313571356,Pristine,80.0,,Explorer
7313571009,Critical,80.0,Hyperdrive,Hauler
7313569857,Operational,80.0,Hyperdrive,Explorer
7313566316,Pristine,40.0,Graviton Beam,Corvette
7313565887,Pristine,40.0,Graviton Beam,Shuttle
7313563924,Critical,240.0,Graviton Beam,Explorer
7313563000,Pristine,180.0,Ion Drive,Shuttle
7313561500,Pristine,40.0,,Corvette
7313559111,Pristine,60.0,,Corvette
7313558560,Operational,40.0,,Shuttle
7313556676,Pristine,60.0,Graviton Beam,Corvette
7313552339,Critical,60.0,Ion Drive,Fighter
7313554026,Pristine,180.0,,Corvette
7313553350,Critical,60.0,Solar Sail,Corvette
7313551547,Operational,40.0,,Corvette
7313550988,Operational,40.0,Ion Drive,Shuttle
7313548953,Pristine,60.0,,Corvette
7313546334,Pristine,180.0,Plasma Thruster,Corvette
7313543741,Operational,40.0,,Explorer
7313543160,Operational,40.0,Ion Drive,Shuttle
7313542830,Operational,40.0,Solar Sail,Shuttle
7313541027,Operational,40.0,Plasma Thruster,Corvette
7313538316,Pristine,60.0,,Corvette
7313537882,Operational,80.0,,Corvette
7313535621,Operational,120.0,,Corvette
7313535184,Operational,40.0,,Shuttle
7313533711,Operational,80.0,,Hauler
7313533011,Pristine,40.0,,Corvette
7313533181,Critical,40.0,,Shuttle
7313530414,Pristine,60.0,,Corvette
7313530551,Critical,60.0,Plasma Thruster,Shuttle
7313528310,Pristine,60.0,Antimatter,Corvette
7313528919,Critical,40.0,,Shuttle
7313528211,Pristine,60.0,Ion Drive,Corvette
7313527671,Pristine,60.0,Graviton Beam,Corvette
7313527188,Pristine,40.0,Ion Drive,Shuttle
7313526072,Critical,80.0,Ion Drive,Corvette
7313522126,Pristine,40.0,,Corvette
7313522101,Pristine,60.0,Plasma Thruster,Shuttle
7313521492,Critical,60.0,Ion Drive,Explorer
7313519449,Pristine,80.0,Plasma Thruster,Explorer
7313519173,Critical,60.0,Ion Drive,Corvette
7313518952,Operational,40.0,,Shuttle
7313518804,Pristine,60.0,Ion Drive,Corvette
7313518437,Operational,180.0,,Explorer
7313517976,Critical,,Ion Drive,Explorer
7313517621,Operational,40.0,Ion Drive,Shuttle
7313516837,Operational,60.0,Ion Drive,Explorer
7313516617,Operational,40.0,Plasma Thruster,Corvette
7313516342,Operational,40.0,Ion Drive,Explorer
7313515627,Operational,40.0,Ion Drive,Shuttle
7313513725,Pristine,80.0,,Explorer
7313511345,Operational,60.0,Solar Sail,Corvette
7313510823,Pristine,80.0,Graviton Beam,Explorer
7313510751,Operational,40.0,Ion Drive,Shuttle
7313510285,Pristine,40.0,Graviton Beam,Shuttle
7313508071,Pristine,80.0,Graviton Beam,Explorer
7313508021,Critical,60.0,Ion Drive,Corvette
7313507641,Operational,60.0,Ion Drive,Explorer
7313507169,Operational,80.0,,Hauler
7313506568,Operational,60.0,Ion Drive,Explorer
7313506232,Operational,60.0,Ion Drive,Corvette
7313505758,Operational,80.0,,Hauler
7313504938,Pristine,,Graviton Beam,Corvette
7313505133,Operational,40.0,Ion Drive,Explorer
7313504647,Operational,60.0,Ion Drive,Hauler
7313504320,Operational,40.0,Ion Drive,Explorer
7313503828,Operational,60.0,Nuclear Pulse,Hauler
7313502188,Operational,60.0,,Hauler
7313501635,Operational,40.0,Ion Drive,Shuttle
7313499920,Pristine,60.0,Hyperdrive,Hauler
7313495865,Operational,80.0,Ion Drive,Explorer
7313492937,Operational,40.0,Ion Drive,Shuttle
7313492336,Critical,40.0,Ion Drive,Shuttle
7313491642,Pristine,80.0,Hyperdrive,Explorer
7313487071,Critical,300.0,Ion Drive,Hauler
7313484437,Critical,80.0,Ion Drive,Corvette
7313482125,Operational,,Plasma Thruster,Hauler
7313480196,Critical,,Plasma Thruster,Corvette
7313480113,Operational,60.0,Plasma Thruster,Corvette
7313480031,Pristine,60.0,Graviton Beam,Corvette
7313479935,Pristine,60.0,,Corvette
7313479818,Critical,40.0,Ion Drive,Shuttle
7313479697,Critical,40.0,Ion Drive,Shuttle
7313479607,Operational,60.0,Ion Drive,Corvette
7313479513,Operational,60.0,Ion Drive,Corvette
7313479397,Critical,60.0,Solar Sail,Corvette
7313479265,Critical,80.0,Solar Sail,Explorer
7313479153,Operational,100.0,Ion Drive,Hauler
7313478871,Critical,100.0,Hyperdrive,Fighter
7313478770,Operational,80.0,,Explorer
7313478623,Operational,60.0,Hyperdrive,Corvette
7313478514,Operational,180.0,Ion Drive,Corvette
7313477879,Pristine,100.0,Ion Drive,Fighter
7313472625,Pristine,60.0,,Explorer
7313467570,Operational,180.0,,Corvette
7313465910,Critical,40.0,Hyperdrive,Shuttle
7313463748,Operational,80.0,Ion Drive,Hauler
7313461351,Critical,40.0,Hyperdrive,Corvette
7313453594,Critical,60.0,,Corvette
7313452083,Pristine,120.0,Nuclear Pulse,Shuttle
7313450814,Critical,40.0,Plasma Thruster,Shuttle
7313440223,Pristine,60.0,Ion Drive,Shuttle
7313439401,Pristine,60.0,Ion Drive,Corvette
7313437773,Critical,40.0,Plasma Thruster,Speedster
7313431149,Operational,60.0,Plasma Thruster,Corvette
7313419115,Operational,100.0,Ion Drive,Hauler
7313412459,Pristine,40.0,Hyperdrive,Shuttle
7313406934,Operational,60.0,Ion Drive,Speedster
7313401156,Operational,40.0,Solar Sail,Shuttle
7313397615,Pristine,60.0,,Speedster
7313393733,Operational,40.0,Ion Drive,Corvette
7313388904,Operational,40.0,Hyperdrive,Corvette
7313383993,Operational,180.0,Ion Drive,Corvette
7313377276,Pristine,80.0,Ion Drive,Troop Transport
7313360465,Critical,60.0,,Shuttle
7313359772,Critical,60.0,Ion Drive,Explorer
7313359545,Critical,60.0,,Shuttle
7313359351,Critical,40.0,Hyperdrive,Fighter
7313359146,Critical,,Nuclear Pulse,Freighter
7313358137,Critical,60.0,Ion Drive,Explorer
7313357619,Pristine,40.0,Graviton Beam,Shuttle
7313356877,Pristine,60.0,Plasma Thruster,Explorer
7313356493,Operational,40.0,Solar Sail,Explorer
7313354819,Operational,60.0,Ion Drive,Shuttle
7313349163,Pristine,60.0,Ion Drive,Corvette
7313349047,Pristine,80.0,Ion Drive,Hauler
7313348057,Operational,60.0,,Corvette
7313347877,Critical,40.0,Ion Drive,Shuttle
7313345400,Operational,40.0,Ion Drive,Shuttle
7313344853,Critical,40.0,Plasma Thruster,Shuttle
7313344534,Critical,40.0,Ion Drive,Shuttle
7313337673,Critical,60.0,Plasma Thruster,Corvette
7313334178,Critical,40.0,Ion Drive,Shuttle
7313331970,Operational,120.0,Ion Drive,Explorer
7313329966,Operational,40.0,Ion Drive,Shuttle
7313327471,Critical,40.0,Ion Drive,Shuttle
7313326688,Critical,40.0,Solar Sail,Explorer
7313325760,Critical,80.0,Hyperdrive,Hauler
7313322585,Operational,,Ion Drive,Explorer
7313321511,Critical,40.0,Plasma Thruster,Corvette
7313315814,Operational,100.0,,Fighter
7313314003,Operational,60.0,Solar Sail,Corvette
7313302901,Operational,60.0,Ion Drive,Explorer
7313302707,Operational,,Ion Drive,Explorer
7313302543,Operational,100.0,,Speedster
7313293414,Operational,40.0,,Shuttle
7313287688,Critical,80.0,Solar Sail,Explorer
7313284025,Operational,40.0,Solar Sail,Shuttle
7313283907,Operational,40.0,,Shuttle
7313283890,Pristine,40.0,,Shuttle
7313263450,Operational,180.0,Ion Drive,Explorer
7313263088,Critical,40.0,Solar Sail,Corvette
7313262698,Critical,60.0,,Corvette
7313262449,Critical,60.0,Ion Drive,Explorer
7313253706,Operational,,Ion Drive,Corvette
7313253577,Operational,60.0,Hyperdrive,Explorer
7313253463,Operational,40.0,Ion Drive,Explorer
7313253351,Critical,180.0,,Explorer
7313253231,Critical,60.0,Solar Sail,Explorer
7313252436,Operational,40.0,Solar Sail,Corvette
7313245790,Critical,60.0,Ion Drive,Explorer
7313245562,Critical,80.0,Ion Drive,Corvette
7313245248,Critical,80.0,,Explorer
7313244183,Operational,60.0,Ion Drive,Explorer
7313242598,Critical,60.0,,Shuttle
7313241983,Critical,60.0,Ion Drive,Freighter
7313233621,Critical,180.0,,Fighter
7313221338,Critical,,Ion Drive,Corvette
7313218105,Operational,80.0,Ion Drive,Explorer
7313213209,Critical,80.0,Ion Drive,Explorer
7313166566,Critical,60.0,,Shuttle
7313157354,Operational,40.0,Ion Drive,Shuttle
7313155696,Critical,40.0,,Shuttle
7313155614,Critical,40.0,Ion Drive,Shuttle
7313154386,Operational,80.0,Ion Drive,Explorer
7313152961,Critical,80.0,Ion Drive,Shuttle
7313151921,Operational,60.0,,Corvette
7313146249,Operational,80.0,Ion Drive,Explorer
7313144650,Critical,120.0,Ion Drive,Freighter
7313140682,Pristine,80.0,Ion Drive,Explorer
7313137003,Operational,60.0,Hyperdrive,Shuttle
7313136667,Operational,40.0,Solar Sail,Shuttle
7313133415,Pristine,60.0,Nuclear Pulse,Shuttle
7313128088,Critical,40.0,Ion Drive,Corvette
7313126068,Critical,40.0,Plasma Thruster,Corvette
7313120301,Pristine,60.0,Ion Drive,Explorer
7313118648,Operational,100.0,Hyperdrive,Hauler
7313114299,Operational,40.0,Ion Drive,Shuttle
7313107961,Operational,100.0,Hyperdrive,Fighter
7313105887,Operational,80.0,Hyperdrive,Explorer
7313104820,Operational,60.0,,Shuttle
7313099432,Operational,60.0,Ion Drive,Explorer
7313098773,Critical,,Ion Drive,Shuttle
7313093929,Operational,40.0,Solar Sail,Corvette
7313092055,Operational,80.0,Ion Drive,Explorer
7313084831,Operational,40.0,Ion Drive,Shuttle
7313079154,Operational,40.0,Solar Sail,Shuttle
7313078946,Operational,60.0,Ion Drive,Shuttle
7313077861,Operational,100.0,Solar Sail,Hauler
7313070626,Critical,40.0,,Shuttle
7313066072,Operational,40.0,,Shuttle
7313062301,Pristine,60.0,Plasma Thruster,Explorer
7313059780,Critical,80.0,Hyperdrive,Freighter
7313058338,Operational,60.0,Ion Drive,Corvette
7313053383,Pristine,60.0,Ion Drive,Corvette
7313049782,Critical,40.0,Hyperdrive,Shuttle
7313049476,Critical,40.0,Ion Drive,Corvette
7313043969,Pristine,180.0,Ion Drive,Fighter
7313043427,Pristine,60.0,Graviton Beam,Explorer
7313042751,Pristine,40.0,,Shuttle
7313041900,Pristine,40.0,,Explorer
7313041236,Pristine,80.0,Graviton Beam,Troop Transport
7313037464,Operational,100.0,Solar Sail,Hauler
7313030368,Operational,60.0,Solar Sail,Fighter
7313030010,Pristine,,Ion Drive,Explorer
7313020731,Pristine,40.0,Nuclear Pulse,Shuttle
7313011170,Critical,180.0,Hyperdrive,Corvette
7313008525,Critical,40.0,,Shuttle
7313006857,Operational,120.0,,Shuttle
7313005375,Pristine,40.0,Ion Drive,Shuttle
7313001843,Critical,40.0,Ion Drive,Shuttle
7312981985,Critical,40.0,Ion Drive,Corvette
7312979036,Pristine,100.0,Ion Drive,Fighter
7312977366,Pristine,60.0,Antimatter,Corvette
7312976138,Operational,60.0,Ion Drive,Corvette
7312973299,Operational,60.0,Ion Drive,Corvette
7312972538,Pristine,40.0,,Shuttle
7312970199,Critical,60.0,,Explorer
7312969546,Critical,40.0,Ion Drive,Shuttle
7312964785,Pristine,40.0,Hyperdrive,Shuttle
7312964576,Pristine,60.0,Graviton Beam,Fighter
7312962848,Critical,80.0,Ion Drive,Explorer
7312959481,Pristine,40.0,Graviton Beam,Explorer
7312943499,Critical,60.0,,Explorer
7312941099,Operational,60.0,Hyperdrive,Corvette
7312938794,Critical,80.0,Nuclear Pulse,Troop Transport
7312937578,Pristine,80.0,Ion Drive,Explorer
7312937503,Operational,,Ion Drive,Shuttle
7312926001,Pristine,60.0,Solar Sail,Corvette
7312912508,Pristine,60.0,Solar Sail,Shuttle
7312912547,Pristine,60.0,Hyperdrive,Hauler
7312912536,Operational,40.0,Hyperdrive,Shuttle
7312906015,Pristine,60.0,Solar Sail,Corvette
7312904864,Pristine,80.0,Graviton Beam,Explorer
7312901227,Pristine,120.0,Ion Drive,Shuttle
7312896903,Operational,120.0,,Explorer
7312895437,Operational,60.0,Ion Drive,Speedster
7312894740,Pristine,60.0,Ion Drive,Corvette
7312890831,Critical,80.0,,Speedster
7312878473,Operational,40.0,,Explorer
7312876364,Operational,60.0,Ion Drive,Shuttle
7312875399,Operational,40.0,Plasma Thruster,Shuttle
7312875362,Critical,40.0,Ion Drive,Shuttle
7312874886,Critical,80.0,Ion Drive,Fighter
7312872224,Critical,40.0,Ion Drive,Shuttle
7312867403,Pristine,80.0,Graviton Beam,Explorer
7312863632,Operational,80.0,Ion Drive,Explorer
7312849843,Pristine,80.0,Ion Drive,Explorer
7312839494,Critical,40.0,Ion Drive,Corvette
7312838475,Operational,40.0,,Shuttle
7312838146,Operational,120.0,Solar Sail,Corvette
7312838058,Critical,40.0,Solar Sail,Explorer
7312837944,Operational,40.0,,Explorer
7312830967,Pristine,40.0,Solar Sail,Shuttle
7312830908,Critical,60.0,Ion Drive,Speedster
7312830822,Critical,60.0,Nuclear Pulse,Shuttle
7312829598,Critical,80.0,Ion Drive,Explorer
7312826148,Pristine,40.0,Ion Drive,Shuttle
7312824502,Critical,40.0,,Shuttle
7312817974,Operational,180.0,Ion Drive,Corvette
7312813819,Critical,40.0,Solar Sail,Shuttle
7312813046,Critical,40.0,,Shuttle
7312810865,Critical,40.0,Ion Drive,Shuttle
7312809629,Critical,40.0,Solar Sail,Fighter
7312808900,Critical,240.0,Ion Drive,Shuttle
7312808690,Critical,80.0,Plasma Thruster,Shuttle
7312803957,Pristine,,,Corvette
7312796745,Operational,40.0,Ion Drive,Corvette
7312796727,Operational,60.0,Ion Drive,Explorer
7312794531,Critical,240.0,Ion Drive,Troop Transport
7312792716,Pristine,100.0,Ion Drive,Hauler
7312791177,Pristine,40.0,Ion Drive,Shuttle
7312788207,Pristine,80.0,Ion Drive,Explorer
7312785300,Critical,80.0,Plasma Thruster,Shuttle
7312783391,Critical,80.0,Plasma Thruster,Shuttle
7312781488,Operational,40.0,Ion Drive,Corvette
7312781267,Operational,40.0,Solar Sail,Corvette
7312781131,Operational,60.0,Ion Drive,Corvette
7312767211,Critical,40.0,Ion Drive,Shuttle
7312764681,Critical,80.0,Plasma Thruster,Explorer
7312761437,Pristine,40.0,Ion Drive,Shuttle
7312761163,Pristine,,Ion Drive,Shuttle
7312759840,Operational,40.0,Ion Drive,Shuttle
7312755603,Pristine,60.0,,Troop Transport
7312755607,Pristine,60.0,,Troop Transport
7312755609,Pristine,100.0,Hyperdrive,Freighter
7312755588,Pristine,60.0,Graviton Beam,Freighter
7312755596,Operational,60.0,,Troop Transport
7312751575,Critical,,,Explorer
7312740876,Operational,60.0,Ion Drive,Corvette
7312737328,Pristine,40.0,Graviton Beam,Corvette
7312737164,Critical,40.0,Plasma Thruster,Corvette
7312736965,Critical,180.0,Ion Drive,Explorer
7312734424,Pristine,120.0,Ion Drive,Shuttle
7312726318,Operational,60.0,Graviton Beam,Explorer
7312726219,Operational,40.0,Ion Drive,Fighter
7312726107,Pristine,40.0,Graviton Beam,Explorer
7312712696,Pristine,80.0,Ion Drive,Corvette
7312712117,Operational,40.0,Solar Sail,Corvette
7312709718,Critical,180.0,,Corvette
7312684684,Operational,40.0,,Corvette
7312669452,Critical,120.0,Nuclear Pulse,Freighter
7312662772,Pristine,40.0,,Shuttle
7312660528,Operational,80.0,,Speedster
7312659351,Critical,120.0,Nuclear Pulse,Freighter
7312657554,Critical,40.0,Nuclear Pulse,Shuttle
7312646463,Critical,40.0,Solar Sail,Corvette
7312644936,Operational,40.0,Plasma Hybrid,Corvette
7312640914,Pristine,60.0,Hyperdrive,Explorer
7312630901,Operational,80.0,Ion Drive,Troop Transport
7312627380,Operational,40.0,,Corvette
7312623076,Critical,40.0,Ion Drive,Shuttle
7312620520,Pristine,100.0,Nuclear Pulse,Hauler
7312615421,Critical,,Ion Drive,Shuttle
7312614637,Operational,100.0,Plasma Thruster,Hauler
7312612122,Critical,60.0,Ion Drive,Explorer
7312603616,Critical,60.0,Ion Drive,Fighter
7312602960,Critical,80.0,Ion Drive,Speedster
7312598642,Critical,100.0,Ion Drive,Hauler
7312591570,Operational,60.0,Ion Drive,Corvette
7312586710,Critical,40.0,Ion Drive,Shuttle
7312585709,Critical,60.0,Ion Drive,Explorer
7312573726,Critical,40.0,Nuclear Pulse,Shuttle
7312571424,Critical,80.0,Ion Drive,Freighter
7312564799,Operational,80.0,Ion Drive,Freighter
7312560777,Critical,80.0,,Explorer
7312559767,Operational,60.0,Nuclear Pulse,Freighter
7312547208,Critical,40.0,,Shuttle
7312546969,Pristine,,Plasma Thruster,Explorer
7312529949,Critical,60.0,Ion Drive,Hauler
7312524809,Operational,40.0,Ion Drive,Shuttle
7312518707,Operational,40.0,,Explorer
7312512648,Operational,40.0,Ion Drive,Shuttle
7312511140,Critical,80.0,,Fighter
7312508187,Critical,150.0,Nuclear Pulse,Freighter
7312507190,Critical,60.0,Ion Drive,Hauler
7312497255,Pristine,40.0,Ion Drive,Shuttle
7312497195,Pristine,80.0,Graviton Beam,Troop Transport
7312468830,Critical,60.0,Ion Drive,Shuttle
7312468605,Operational,40.0,Solar Sail,Shuttle
7312467384,Pristine,40.0,Ion Drive,Shuttle
7312466407,Operational,60.0,Ion Drive,Corvette
7312463794,Critical,180.0,Ion Drive,Shuttle
7312463077,Critical,,,Corvette
7312462317,Pristine,40.0,,Corvette
7312456222,Pristine,40.0,Solar Sail,Shuttle
7312455996,Pristine,100.0,Ion Drive,Fighter
7312449260,Pristine,100.0,Hyperdrive,Hauler
7312449066,Operational,40.0,Ion Drive,Shuttle
7312436094,Operational,40.0,Plasma Thruster,Corvette
7312435732,Operational,40.0,Ion Drive,Shuttle
